Year,Time Period,County,Sales (Millions)
1997,Second Quarter,Vermilion,$166.00
1997,Second Quarter,Wabash,$24.00
1997,Second Quarter,Warren,$25.00
1997,Second Quarter,Washington,$54.00
1997,Second Quarter,Wayne,$29.00
1997,Second Quarter,White,$25.00
1997,Second Quarter,Whiteside,$127.00
1997,Second Quarter,Will,$889.00
1997,Second Quarter,Williamson,$158.00
1997,Second Quarter,Winnebago,$750.00
1997,Second Quarter,Woodford,$61.00
1997,Third Quarter,Adams,$166.00
1997,Third Quarter,Alexander,$8.00
1997,Third Quarter,Bond,$23.00
1997,Third Quarter,Boone,$63.00
1997,Third Quarter,Brown,$5.00
1997,Third Quarter,Bureau,$57.00
1997,Third Quarter,Calhoun,$6.00
1997,Third Quarter,Carroll,$27.00
1997,Third Quarter,Cass,$21.00
1997,Third Quarter,Champaign,$433.00
1997,Third Quarter,Christian,$69.00
1997,Third Quarter,Clark,$26.00
1997,Third Quarter,Clay,$20.00
1997,Third Quarter,Clinton,$70.00
1997,Third Quarter,Coles,$132.00
1997,Third Quarter,Cook,$11548.00
1997,Third Quarter,Crawford,$33.00
1997,Third Quarter,Cumberland,$9.00
1997,Third Quarter,DeKalb,$166.00
1997,Third Quarter,DeWitt,$32.00
1997,Third Quarter,Douglas,$48.00
1997,Third Quarter,DuPage,$3538.00
1997,Third Quarter,Edgar,$28.00
1997,Third Quarter,Edwards,$10.00
1997,Third Quarter,Effingham,$119.00
1997,Third Quarter,Fayette,$34.00
1997,Third Quarter,Ford,$28.00
1997,Third Quarter,Franklin,$69.00
1997,Third Quarter,Fulton,$57.00
1997,Third Quarter,Gallatin,$6.00
1997,Third Quarter,Greene,$15.00
1997,Third Quarter,Grundy,$85.00
1997,Third Quarter,Hamilton,$9.00
1997,Third Quarter,Hancock,$24.00
1997,Third Quarter,Hardin,$3.00
1997,Third Quarter,Henderson,$7.00
1997,Third Quarter,Henry,$99.00
1997,Third Quarter,Iroquois,$47.00
1997,Third Quarter,Jackson,$137.00
1997,Third Quarter,Jasper,$14.00
1997,Third Quarter,Jefferson,$109.00
1997,Third Quarter,Jersey,$42.00
1997,Third Quarter,Jo Daviess,$48.00
1997,Third Quarter,Johnson,$11.00
1997,Third Quarter,Kane,$906.00
1997,Third Quarter,Kankakee,$237.00
1997,Third Quarter,Kendall,$122.00
1997,Third Quarter,Knox,$124.00
1997,Third Quarter,Lake,$1914.00
1997,Third Quarter,LaSalle,$277.00
1997,Third Quarter,Lawrence,$21.00
1997,Third Quarter,Lee,$59.00
1997,Third Quarter,Livingston,$79.00
1997,Third Quarter,Logan,$57.00
1997,Third Quarter,McDonough,$65.00
1997,Third Quarter,McHenry,$529.00
1997,Third Quarter,McLean,$392.00
1997,Third Quarter,Macon,$289.00
1997,Third Quarter,Macoupin,$100.00
1997,Third Quarter,Madison,$528.00
1997,Third Quarter,Marion,$70.00
1997,Third Quarter,Marshall,$14.00
1997,Third Quarter,Mason,$19.00
1997,Third Quarter,Massac,$21.00
1997,Third Quarter,Menard,$12.00
1997,Third Quarter,Mercer,$19.00
1997,Third Quarter,Monroe,$46.00
1997,Third Quarter,Montgomery,$60.00
1997,Third Quarter,Morgan,$78.00
1997,Third Quarter,Moultrie,$21.00
1997,Third Quarter,Ogle,$81.00
1997,Third Quarter,Peoria,$525.00
1997,Third Quarter,Perry,$40.00
1997,Third Quarter,Piatt,$20.00
1997,Third Quarter,Pike,$27.00
1997,Third Quarter,Pope,$3.00
1997,Third Quarter,Pulaski,$5.00
1997,Third Quarter,Putnam,$6.00
1997,Third Quarter,Randolph,$60.00
1997,Third Quarter,Richland,$35.00
1997,Third Quarter,Rock Island,$395.00
1997,Third Quarter,St. Clair,$546.00
1997,Third Quarter,Saline,$51.00
1997,Third Quarter,Sangamon,$545.00
1997,Third Quarter,Schuyler,$14.00
1997,Third Quarter,Scott,$5.00
1997,Third Quarter,Shelby,$25.00
1997,Third Quarter,Stark,$6.00
1997,Third Quarter,Stephenson,$105.00
1997,Third Quarter,Tazewell,$310.00
1997,Third Quarter,Union,$28.00
1997,Third Quarter,Vermilion,$163.00
1997,Third Quarter,Wabash,$22.00
1997,Third Quarter,Warren,$25.00
1997,Third Quarter,Washington,$48.00
1997,Third Quarter,Wayne,$28.00
1997,Third Quarter,White,$25.00
1997,Third Quarter,Whiteside,$125.00
1997,Third Quarter,Will,$885.00
1997,Third Quarter,Williamson,$152.00
1997,Third Quarter,Winnebago,$729.00
1997,Third Quarter,Woodford,$54.00
1997,Fourth Quarter,Adams,$188.00
1997,Fourth Quarter,Alexander,$8.00
1997,Fourth Quarter,Bond,$23.00
1997,Fourth Quarter,Boone,$69.00
1997,Fourth Quarter,Brown,$6.00
1997,Fourth Quarter,Bureau,$60.00
1997,Fourth Quarter,Calhoun,$6.00
1997,Fourth Quarter,Carroll,$27.00
1997,Fourth Quarter,Cass,$22.00
1997,Fourth Quarter,Champaign,$472.00
1997,Fourth Quarter,Christian,$67.00
1997,Fourth Quarter,Clark,$25.00
1997,Fourth Quarter,Clay,$22.00
1997,Fourth Quarter,Clinton,$79.00
1997,Fourth Quarter,Coles,$145.00
1997,Fourth Quarter,Cook,$12574.00
1997,Fourth Quarter,Crawford,$35.00
1997,Fourth Quarter,Cumberland,$8.00
1997,Fourth Quarter,DeKalb,$175.00
1997,Fourth Quarter,DeWitt,$31.00
1997,Fourth Quarter,Douglas,$54.00
1997,Fourth Quarter,DuPage,$3920.00
1997,Fourth Quarter,Edgar,$30.00
1997,Fourth Quarter,Edwards,$10.00
1997,Fourth Quarter,Effingham,$134.00
1997,Fourth Quarter,Fayette,$34.00
1997,Fourth Quarter,Ford,$31.00
1997,Fourth Quarter,Franklin,$69.00
1997,Fourth Quarter,Fulton,$62.00
1997,Fourth Quarter,Gallatin,$6.00
1997,Fourth Quarter,Greene,$15.00
1997,Fourth Quarter,Grundy,$85.00
1997,Fourth Quarter,Hamilton,$10.00
1997,Fourth Quarter,Hancock,$24.00
1997,Fourth Quarter,Hardin,$3.00
1997,Fourth Quarter,Henderson,$6.00
1997,Fourth Quarter,Henry,$100.00
1997,Fourth Quarter,Iroquois,$50.00
1997,Fourth Quarter,Jackson,$155.00
1997,Fourth Quarter,Jasper,$15.00
1997,Fourth Quarter,Jefferson,$122.00
1997,Fourth Quarter,Jersey,$46.00
1997,Fourth Quarter,Jo Daviess,$46.00
1997,Fourth Quarter,Johnson,$11.00
1997,Fourth Quarter,Kane,$986.00
1997,Fourth Quarter,Kankakee,$263.00
1997,Fourth Quarter,Kendall,$122.00
1997,Fourth Quarter,Knox,$137.00
1997,Fourth Quarter,Lake,$2011.00
1997,Fourth Quarter,LaSalle,$294.00
1997,Fourth Quarter,Lawrence,$21.00
1997,Fourth Quarter,Lee,$73.00
1997,Fourth Quarter,Livingston,$88.00
1997,Fourth Quarter,Logan,$56.00
1997,Fourth Quarter,McDonough,$71.00
1997,Fourth Quarter,McHenry,$555.00
1997,Fourth Quarter,McLean,$454.00
1997,Fourth Quarter,Macon,$306.00
1997,Fourth Quarter,Macoupin,$102.00
1997,Fourth Quarter,Madison,$562.00
1997,Fourth Quarter,Marion,$70.00
1997,Fourth Quarter,Marshall,$15.00
1997,Fourth Quarter,Mason,$20.00
1997,Fourth Quarter,Massac,$20.00
1997,Fourth Quarter,Menard,$12.00
1997,Fourth Quarter,Mercer,$20.00
1997,Fourth Quarter,Monroe,$46.00
1997,Fourth Quarter,Montgomery,$61.00
1997,Fourth Quarter,Morgan,$86.00
1997,Fourth Quarter,Moultrie,$21.00
1997,Fourth Quarter,Ogle,$83.00
1997,Fourth Quarter,Peoria,$580.00
1997,Fourth Quarter,Perry,$41.00
1997,Fourth Quarter,Piatt,$21.00
1997,Fourth Quarter,Pike,$28.00
1997,Fourth Quarter,Pope,$3.00
1997,Fourth Quarter,Pulaski,$5.00
1997,Fourth Quarter,Putnam,$6.00
1997,Fourth Quarter,Randolph,$62.00
1997,Fourth Quarter,Richland,$35.00
1997,Fourth Quarter,Rock Island,$396.00
1997,Fourth Quarter,St. Clair,$605.00
1997,Fourth Quarter,Saline,$56.00
1997,Fourth Quarter,Sangamon,$597.00
1997,Fourth Quarter,Schuyler,$14.00
1997,Fourth Quarter,Scott,$6.00
1997,Fourth Quarter,Shelby,$24.00
1997,Fourth Quarter,Stark,$7.00
1997,Fourth Quarter,Stephenson,$115.00
1997,Fourth Quarter,Tazewell,$327.00
1997,Fourth Quarter,Union,$29.00
1997,Fourth Quarter,Vermilion,$178.00
1997,Fourth Quarter,Wabash,$24.00
1997,Fourth Quarter,Warren,$26.00
1997,Fourth Quarter,Washington,$50.00
1997,Fourth Quarter,Wayne,$31.00
1997,Fourth Quarter,White,$26.00
1997,Fourth Quarter,Whiteside,$135.00
1997,Fourth Quarter,Will,$923.00
1997,Fourth Quarter,Williamson,$172.00
1997,Fourth Quarter,Winnebago,$790.00
1997,Fourth Quarter,Woodford,$61.00
1998,Annual,Adams,$689.00
1998,Annual,Alexander,$32.00
1998,Annual,Bond,$89.00
1998,Annual,Boone,$267.00
1998,Annual,Brown,$24.00
1998,Annual,Bureau,$226.00
1998,Annual,Calhoun,$24.00
1998,Annual,Carroll,$98.00
1998,Annual,Cass,$84.00
1998,Annual,Champaign,$1761.00
1998,Annual,Christian,$260.00
1998,Annual,Clark,$100.00
1998,Annual,Clay,$81.00
1998,Annual,Clinton,$301.00
1998,Annual,Coles,$540.00
1998,Annual,Cook,$47674.00
1998,Annual,Crawford,$133.00
1998,Annual,Cumberland,$34.00
1998,Annual,DeKalb,$691.00
1998,Annual,DeWitt,$125.00
1998,Annual,Douglas,$194.00
1998,Annual,DuPage,$15141.00
1998,Annual,Edgar,$113.00
1998,Annual,Edwards,$36.00
1998,Annual,Effingham,$492.00
1998,Annual,Fayette,$139.00
1998,Annual,Ford,$108.00
1998,Annual,Franklin,$267.00
1998,Annual,Fulton,$236.00
1998,Annual,Gallatin,$20.00
1998,Annual,Greene,$59.00
1998,Annual,Grundy,$356.00
1998,Annual,Hamilton,$34.00
1998,Annual,Hancock,$94.00
1998,Annual,Hardin,$13.00
1998,Annual,Henderson,$27.00
1998,Annual,Henry,$388.00
1998,Annual,Iroquois,$185.00
1998,Annual,Jackson,$560.00
1998,Annual,Jasper,$55.00
1998,Annual,Jefferson,$462.00
1998,Annual,Jersey,$178.00
1998,Annual,Jo Daviess,$176.00
1998,Annual,Johnson,$44.00
1998,Annual,Kane,$3856.00
1998,Annual,Kankakee,$975.00
1998,Annual,Kendall,$549.00
1998,Annual,Knox,$513.00
1998,Annual,Lake,$7863.00
1998,Annual,LaSalle,$1151.00
1998,Annual,Lawrence,$83.00
1998,Annual,Lee,$237.00
1998,Annual,Livingston,$330.00
1998,Annual,Logan,$233.00
1998,Annual,McDonough,$255.00
1998,Annual,McHenry,$2219.00
1998,Annual,McLean,$1717.00
1998,Annual,Macon,$1192.00
1998,Annual,Macoupin,$395.00
1998,Annual,Madison,$2233.00
1998,Annual,Marion,$265.00
1998,Annual,Marshall,$57.00
1998,Annual,Mason,$75.00
1998,Annual,Massac,$79.00
1998,Annual,Menard,$51.00
1998,Annual,Mercer,$75.00
1998,Annual,Monroe,$204.00
1998,Annual,Montgomery,$237.00
1998,Annual,Morgan,$316.00
1998,Annual,Moultrie,$83.00
1998,Annual,Ogle,$316.00
1998,Annual,Peoria,$2164.00
1998,Annual,Perry,$156.00
1998,Annual,Piatt,$81.00
1998,Annual,Pike,$108.00
1998,Annual,Pope,$13.00
1998,Annual,Pulaski,$21.00
1998,Annual,Putnam,$23.00
1998,Annual,Randolph,$242.00
1998,Annual,Richland,$135.00
1998,Annual,Rock Island,$1489.00
1998,Annual,St. Clair,$2277.00
1998,Annual,Saline,$206.00
1998,Annual,Sangamon,$2241.00
1998,Annual,Schuyler,$49.00
1998,Annual,Scott,$20.00
1998,Annual,Shelby,$102.00
1998,Annual,Stark,$22.00
1998,Annual,Stephenson,$418.00
1998,Annual,Tazewell,$1294.00
1998,Annual,Union,$119.00
1998,Annual,Vermilion,$672.00
1998,Annual,Wabash,$84.00
1998,Annual,Warren,$99.00
1998,Annual,Washington,$209.00
1998,Annual,Wayne,$107.00
1998,Annual,White,$100.00
1998,Annual,Whiteside,$519.00
1998,Annual,Will,$3674.00
1998,Annual,Williamson,$641.00
1998,Annual,Winnebago,$3017.00
1998,Annual,Woodford,$244.00
1998,First Quarter,Adams,$157.00
1998,First Quarter,Alexander,$7.00
1998,First Quarter,Bond,$18.00
1998,First Quarter,Boone,$55.00
1998,First Quarter,Brown,$5.00
1998,First Quarter,Bureau,$49.00
1998,First Quarter,Calhoun,$5.00
1998,First Quarter,Carroll,$20.00
1998,First Quarter,Cass,$19.00
1998,First Quarter,Champaign,$391.00
1998,First Quarter,Christian,$57.00
1998,First Quarter,Clark,$22.00
1998,First Quarter,Clay,$19.00
1998,First Quarter,Clinton,$67.00
1998,First Quarter,Coles,$120.00
1998,First Quarter,Cook,$10484.00
1998,First Quarter,Crawford,$29.00
1998,First Quarter,Cumberland,$7.00
1998,First Quarter,DeKalb,$153.00
1998,First Quarter,DeWitt,$28.00
1998,First Quarter,Douglas,$39.00
1998,First Quarter,DuPage,$3374.00
1998,First Quarter,Edgar,$24.00
1998,First Quarter,Edwards,$8.00
1998,First Quarter,Effingham,$109.00
1998,First Quarter,Fayette,$30.00
1998,First Quarter,Ford,$24.00
1998,First Quarter,Franklin,$59.00
1998,First Quarter,Fulton,$51.00
1998,First Quarter,Gallatin,$5.00
1998,First Quarter,Greene,$13.00
1998,First Quarter,Grundy,$76.00
1998,First Quarter,Hamilton,$8.00
1998,First Quarter,Hancock,$21.00
1998,First Quarter,Hardin,$3.00
1998,First Quarter,Henderson,$6.00
1998,First Quarter,Henry,$85.00
1998,First Quarter,Iroquois,$41.00
1998,First Quarter,Jackson,$128.00
1998,First Quarter,Jasper,$12.00
1998,First Quarter,Jefferson,$100.00
1998,First Quarter,Jersey,$39.00
1998,First Quarter,Jo Daviess,$34.00
1998,First Quarter,Johnson,$10.00
1998,First Quarter,Kane,$811.00
1998,First Quarter,Kankakee,$211.00
1998,First Quarter,Kendall,$110.00
1998,First Quarter,Knox,$110.00
1998,First Quarter,Lake,$1694.00
1998,First Quarter,LaSalle,$250.00
1998,First Quarter,Lawrence,$20.00
1998,First Quarter,Lee,$53.00
1998,First Quarter,Livingston,$78.00
1998,First Quarter,Logan,$50.00
1998,First Quarter,McDonough,$56.00
1998,First Quarter,McHenry,$468.00
1998,First Quarter,McLean,$370.00
1998,First Quarter,Macon,$265.00
1998,First Quarter,Macoupin,$102.00
1998,First Quarter,Madison,$490.00
1998,First Quarter,Marion,$60.00
1998,First Quarter,Marshall,$12.00
1998,First Quarter,Mason,$17.00
